,sample,study,project,condition,rep_id,contact,creator,run_date,Strain Description,Strain,Base Media,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Temperature (C),pH,Antibiotic for selection,Culture Type,Growth Rate (1/hr),Evolved Sample,Isolate Type,Sequencing Machine,Additional Details,R1,R2,BAM,alignment,doi,GEO,Published,SRX,Run,Notes,LibraryLayout,Platform,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,Model,SRAStudy,BioProject,ProjectID,SRS_Sample,BioSample_1,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,Biosample_2,GEO Series,GEO Sample,PMID,biosample_strain,biosample_genotype,swift,Claimed by,precise2_id,precise1_id,reference_condition,strain_description,base_media,carbon_source,nitrogen_source,aerobicity,supplement,temperature,approx_OD,growth_phase,dilution_rate,culture_type,time,additional_notes,original_order,drop,passed_number_conditions,n_replicates
ecoli_00451,pdhr_ale__pdhR-15_51__1,pdhR-ALE,pdhr_ale,pdhR-15_51,1,Amitesh Anand,Amitesh Anand,11/6/19,Escherichia coli EEP_pdhR-15.51.1.1,GMOS,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,37.0,7.0,,Batch,0.95,Endpoint,Clonal,HiSeq 4000,,s3://precise-db/raw_data/pdhR-ALE/EEP_HRS_PD3A_pdhRKO-ALE_15dot51dot1dot1_Replicate-1_S5_R1_001.fastq.gz,s3://precise-db/raw_data/pdhR-ALE/EEP_HRS_PD3A_pdhRKO-ALE_15dot51dot1dot1_Replicate-1_S5_R2_001.fastq.gz,,,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,pdhr_ale:pdhR-15_51,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ecoli_00452,pdhr_ale__pdhR-15_51__2,pdhR-ALE,pdhr_ale,pdhR-15_51,2,Amitesh Anand,Amitesh Anand,11/6/19,Escherichia coli EEP_pdhR-15.51.1.1,GMOS,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,37.0,7.0,,Batch,0.95,Endpoint,Clonal,HiSeq 4000,,s3://precise-db/raw_data/pdhR-ALE/EEP_HRS_PD3B_pdhRKO-ALE_15dot51dot1dot1_Replicate-2_S6_R1_001.fastq.gz,s3://precise-db/raw_data/pdhR-ALE/EEP_HRS_PD3B_pdhRKO-ALE_15dot51dot1dot1_Replicate-2_S6_R2_001.fastq.gz,,,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,pdhr_ale:pdhR-15_51,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ecoli_00453,pdhr_ale__pdhR-16_49__1,pdhR-ALE,pdhr_ale,pdhR-16_49,1,Amitesh Anand,Amitesh Anand,11/6/19,Escherichia coli EEP_pdhR-16.49.1.1,GMOS,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,37.0,7.0,,Batch,0.95,Endpoint,Clonal,HiSeq 4000,,s3://precise-db/raw_data/pdhR-ALE/EEP_HRS_PD4A_pdhRKO-ALE_16dot49dot1dot1_Replicate-1_S7_R1_001.fastq.gz,s3://precise-db/raw_data/pdhR-ALE/EEP_HRS_PD4A_pdhRKO-ALE_16dot49dot1dot1_Replicate-1_S7_R2_001.fastq.gz,,,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,pdhr_ale:pdhR-16_49,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ecoli_00454,pdhr_ale__pdhR-16_49__2,pdhR-ALE,pdhr_ale,pdhR-16_49,2,Amitesh Anand,Amitesh Anand,11/6/19,Escherichia coli EEP_pdhR-16.49.1.1,GMOS,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,37.0,7.0,,Batch,0.95,Endpoint,Clonal,HiSeq 4000,,s3://precise-db/raw_data/pdhR-ALE/EEP_HRS_PD4B_pdhRKO-ALE_16dot49dot1dot1_Replicate-2_S8_R1_001.fastq.gz,s3://precise-db/raw_data/pdhR-ALE/EEP_HRS_PD4B_pdhRKO-ALE_16dot49dot1dot1_Replicate-2_S8_R2_001.fastq.gz,,,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,pdhr_ale:pdhR-16_49,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ecoli_00455,tcs__del_atoC_LiAcet__1,Two Component Systems,tcs,del_atoC_LiAcet,1,Katherine Decker,Julia Kleinmanns,9/20/19,Escherichia coli K-12 MG1655 del_atoC,MG1655,M9,glucose(4),NH4Cl(1),O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CS_CHX_AtoCKO10mMLi-AcetR1_S7_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CS_CHX_AtoCKO10mMLi-AcetR1_S7_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__AtoC_LiAcet__1.bam,98.19,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_atoC_LiAcet,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acetoacetate/LiCl(10mM),,,,,,,,,,,2
ecoli_00456,tcs__del_atoC_LiAcet__2,Two Component Systems,tcs,del_atoC_LiAcet,2,Katherine Decker,Julia Kleinmanns,9/20/19,Escherichia coli K-12 MG1655 del_atoC,MG1655,M9,glucose(4),NH4Cl(1),O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CS_CHX_AtoCKO10mMLi-AcetR2_S8_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CS_CHX_AtoCKO10mMLi-AcetR2_S8_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__AtoC_LiAcet__2.bam,97.67,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_atoC_LiAcet,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acetoacetate/LiCl(10mM),,,,,,,,,,,2
ecoli_00457,tcs__del_atoC_LiCl__1,Two Component Systems,tcs,del_atoC_LiCl,1,Katherine Decker,Julia Kleinmanns,9/20/19,Escherichia coli K-12 MG1655 del_atoC,MG1655,M9,glucose(4),NH4Cl(1),O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CS_CHX_AtoCKO10mMLiCl2R1_S9_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CS_CHX_AtoCKO10mMLiCl2R1_S9_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__AtoC_LiCl__1.bam,97.99,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_atoC_LiCl,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiCl(10mM),,,,,,,,,,,2
ecoli_00458,tcs__del_atoC_LiCl__2,Two Component Systems,tcs,del_atoC_LiCl,2,Katherine Decker,Julia Kleinmanns,9/20/19,Escherichia coli K-12 MG1655 del_atoC,MG1655,M9,glucose(4),NH4Cl(1),O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CS_CHX_AtoCKO10mMLiCl2R2_S10_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CS_CHX_AtoCKO10mMLiCl2R2_S10_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__AtoC_LiCl__2.bam,98.16,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_atoC_LiCl,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiCl(10mM),,,,,,,,,,,2
ecoli_00459,tcs__del_atoC_m9__1,Two Component Systems,tcs,del_atoC_m9,1,Katherine Decker,Julia Kleinmanns,9/20/19,Escherichia coli K-12 MG1655 del_atoC,MG1655,M9,glucose(4),NH4Cl(1),O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CS_CHX_AtoCKOM9R1_S5_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CS_CHX_AtoCKOM9R1_S5_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__AtoC_M9__1.bam,98.15,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_atoC_m9,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ecoli_00460,tcs__del_atoC_m9__2,Two Component Systems,tcs,del_atoC_m9,2,Katherine Decker,Julia Kleinmanns,9/20/19,Escherichia coli K-12 MG1655 del_atoC,MG1655,M9,glucose(4),NH4Cl(1),O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CS_CHX_AtoCKOM9R2_S6_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CS_CHX_AtoCKOM9R2_S6_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__AtoC_M9__2.bam,97.69,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_atoC_m9,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ecoli_00461,tcs__del_baeR_etoh__1,Two Component Systems,tcs,del_baeR_etoh,1,Katherine Decker,Julia Kleinmanns,6/27/19,Escherichia coli K-12 MG1655 del_baeR,MG1655,LB,,,O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CR_HRS_BaeR_KO_EtOH_R1_S36_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CR_HRS_BaeR_KO_EtOH_R1_S36_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__BaeR_EtOH__1.bam,98.34,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_baeR_etoh,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ethanol(5%w/v),,,,,,,,,,,2
ecoli_00462,tcs__del_baeR_etoh__2,Two Component Systems,tcs,del_baeR_etoh,2,Katherine Decker,Julia Kleinmanns,6/27/19,Escherichia coli K-12 MG1655 del_baeR,MG1655,LB,,,O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CR_HRS_BaeR_KO_EtOH_R2_S37_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CR_HRS_BaeR_KO_EtOH_R2_S37_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__BaeR_EtOH__2.bam,98.43,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_baeR_etoh,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ethanol(5%w/v),,,,,,,,,,,2
ecoli_00463,tcs__del_baeR_lb__1,Two Component Systems,tcs,del_baeR_lb,1,Katherine Decker,Julia Kleinmanns,6/27/19,Escherichia coli K-12 MG1655 del_baeR,MG1655,LB,,,O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CR_HRS_BaeR_KO_LB_R1_S34_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CR_HRS_BaeR_KO_LB_R1_S34_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__BaeR_LB__1.bam,98.36,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_baeR_lb,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ecoli_00464,tcs__del_baeR_lb__2,Two Component Systems,tcs,del_baeR_lb,2,Katherine Decker,Julia Kleinmanns,6/27/19,Escherichia coli K-12 MG1655 del_baeR,MG1655,LB,,,O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CR_HRS_BaeR_KO_LB_R2_S35_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CR_HRS_BaeR_KO_LB_R2_S35_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__BaeR_LB__2.bam,98.4,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_baeR_lb,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ecoli_00465,tcs__del_btsR_01xlb__1,Two Component Systems,tcs,del_btsR_01xlb,1,Katherine Decker,Julia Kleinmanns,6/27/19,Escherichia coli K-12 MG1655 del_btsR,MG1655,01xLB,,,O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CR_HRS_BtsR_01xLB_1_S7_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CR_HRS_BtsR_01xLB_1_S7_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__BtsR_01LB__1.bam,98.31,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_btsR_01xlb,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ecoli_00466,tcs__del_btsR_01xlb__2,Two Component Systems,tcs,del_btsR_01xlb,2,Katherine Decker,Julia Kleinmanns,6/27/19,Escherichia coli K-12 MG1655 del_btsR,MG1655,01xLB,,,O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CR_HRS_BtsR_01xLB_2_S8_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CR_HRS_BtsR_01xLB_2_S8_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__BtsR_01LB__2.bam,98.4,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_btsR_01xlb,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ecoli_00467,tcs__del_btsR_lb__1,Two Component Systems,tcs,del_btsR_lb,1,Katherine Decker,Julia Kleinmanns,6/27/19,Escherichia coli K-12 MG1655 del_btsR,MG1655,LB,,,O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CR_HRS_BtsR_LB_1_S5_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CR_HRS_BtsR_LB_1_S5_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__BtsR_LB__1.bam,97.85,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_btsR_lb,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ecoli_00468,tcs__del_btsR_lb__2,Two Component Systems,tcs,del_btsR_lb,2,Katherine Decker,Julia Kleinmanns,6/27/19,Escherichia coli K-12 MG1655 del_btsR,MG1655,LB,,,O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CR_HRS_BtsR_LB_2_S6_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CR_HRS_BtsR_LB_2_S6_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__BtsR_LB__2.bam,97.83,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_btsR_lb,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ecoli_00469,tcs__del_btsR_pyruvate__1,Two Component Systems,tcs,del_btsR_pyruvate,1,Katherine Decker,Julia Kleinmanns,6/27/19,Escherichia coli K-12 MG1655 del_btsR,MG1655,01xLB,,,O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CR_HRS_BtsR_pyruvate_1_S9_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CR_HRS_BtsR_pyruvate_1_S9_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__BtsR_pyruvate__1.bam,98.33,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_btsR_pyruvate,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pyruvate(100uM),,,,,,,,,,,2
ecoli_00470,tcs__del_btsR_pyruvate__2,Two Component Systems,tcs,del_btsR_pyruvate,2,Katherine Decker,Julia Kleinmanns,6/27/19,Escherichia coli K-12 MG1655 del_btsR,MG1655,01xLB,,,O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CR_HRS_BtsR_pyruvate_2_S10_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CR_HRS_BtsR_pyruvate_2_S10_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__BtsR_pyruvate__2.bam,98.3,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_btsR_pyruvate,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pyruvate(100uM),,,,,,,,,,,2
ecoli_00471,tcs__del_cpxR_etoh__1,Two Component Systems,tcs,del_cpxR_etoh,1,Katherine Decker,Julia Kleinmanns,6/27/19,Escherichia coli K-12 MG1655 del_cpxR,MG1655,LB,,,O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CR_HRS_CpxR_KO_EtOH_R1_S40_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CR_HRS_CpxR_KO_EtOH_R1_S40_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__CpxR_EtOH__1.bam,98.25,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_cpxR_etoh,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ethanol(5%w/v),,,,,,,,,,,2
ecoli_00472,tcs__del_cpxR_etoh__2,Two Component Systems,tcs,del_cpxR_etoh,2,Katherine Decker,Julia Kleinmanns,6/27/19,Escherichia coli K-12 MG1655 del_cpxR,MG1655,LB,,,O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CR_HRS_CpxR_KO_EtOH_R2_S41_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CR_HRS_CpxR_KO_EtOH_R2_S41_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__CpxR_EtOH__2.bam,98.39,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_cpxR_etoh,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ethanol(5%w/v),,,,,,,,,,,2
ecoli_00473,tcs__del_cpxR_lb__1,Two Component Systems,tcs,del_cpxR_lb,1,Katherine Decker,Julia Kleinmanns,6/27/19,Escherichia coli K-12 MG1655 del_cpxR,MG1655,LB,,,O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CR_HRS_CpxR_KO_LB_R1_S38_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CR_HRS_CpxR_KO_LB_R1_S38_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__CpxR_LB__1.bam,98.29,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_cpxR_lb,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ecoli_00474,tcs__del_cpxR_lb__2,Two Component Systems,tcs,del_cpxR_lb,2,Katherine Decker,Julia Kleinmanns,6/27/19,Escherichia coli K-12 MG1655 del_cpxR,MG1655,LB,,,O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CR_HRS_CpxR_KO_LB_R2_S39_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CR_HRS_CpxR_KO_LB_R2_S39_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__CpxR_LB__2.bam,98.27,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_cpxR_lb,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ecoli_00475,tcs__del_cusR_CuSO4__1,Two Component Systems,tcs,del_cusR_CuSO4,1,Katherine Decker,Julia Kleinmanns,6/27/19,Escherichia coli K-12 MG1655 del_cusR,MG1655,LB,,,O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CR_HRS_CusR_CuSO_1_S3_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CR_HRS_CusR_CuSO_1_S3_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__CusR_CuSO4__1.bam,98.25,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_cusR_CuSO4,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CuSO4(0.5mM),,,,,,,,,,,2
ecoli_00476,tcs__del_cusR_CuSO4__2,Two Component Systems,tcs,del_cusR_CuSO4,2,Katherine Decker,Julia Kleinmanns,6/27/19,Escherichia coli K-12 MG1655 del_cusR,MG1655,LB,,,O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CR_HRS_CusR_CuSO_2_S4_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CR_HRS_CusR_CuSO_2_S4_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__CusR_CuSO4__2.bam,98.53,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_cusR_CuSO4,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CuSO4(0.5mM),,,,,,,,,,,2
ecoli_00477,tcs__del_cusR_lb__1,Two Component Systems,tcs,del_cusR_lb,1,Katherine Decker,Julia Kleinmanns,6/27/19,Escherichia coli K-12 MG1655 del_cusR,MG1655,LB,,,O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CR_HRS_CusR_LB_1_S1_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CR_HRS_CusR_LB_1_S1_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__CusR_LB__1.bam,98.42,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_cusR_lb,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ecoli_00478,tcs__del_cusR_lb__2,Two Component Systems,tcs,del_cusR_lb,2,Katherine Decker,Julia Kleinmanns,6/27/19,Escherichia coli K-12 MG1655 del_cusR,MG1655,LB,,,O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CR_HRS_CusR_LB_2_S2_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CR_HRS_CusR_LB_2_S2_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__CusR_LB__2.bam,98.28,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_cusR_lb,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ecoli_00479,tcs__del_kdpE_01-kcl__1,Two Component Systems,tcs,del_kdpE_01-kcl,1,Katherine Decker,Julia Kleinmanns,6/27/19,Escherichia coli K-12 MG1655 del_kdpE,MG1655,TMA,glucose(4),NH4Cl(0.535),O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CR_HRS_KdpE_01-KCl_1_S19_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CR_HRS_KdpE_01-KCl_1_S19_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__KdpE_01KCl__1.bam,98.25,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_kdpE_01-kcl,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KCl(0.1mM),,,,,,,,,,,2
ecoli_00480,tcs__del_kdpE_01-kcl__2,Two Component Systems,tcs,del_kdpE_01-kcl,2,Katherine Decker,Julia Kleinmanns,6/27/19,Escherichia coli K-12 MG1655 del_kdpE,MG1655,TMA,glucose(4),NH4Cl(0.535),O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CR_HRS_KdpE_01-KCl_2_S20_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CR_HRS_KdpE_01-KCl_2_S20_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__KdpE_01KCl__2.bam,98.43,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_kdpE_01-kcl,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KCl(0.1mM),,,,,,,,,,,2
ecoli_00481,tcs__del_kdpE_115-kcl__1,Two Component Systems,tcs,del_kdpE_115-kcl,1,Katherine Decker,Julia Kleinmanns,6/27/19,Escherichia coli K-12 MG1655 del_kdpE,MG1655,TMA,glucose(4),NH4Cl(0.535),O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CR_HRS_KdpE_115-KCl_1_S21_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CR_HRS_KdpE_115-KCl_1_S21_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__KdpE_115KCl__1.bam,98.21,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_kdpE_115-kcl,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KCl(115mM),,,,,,,,,,,2
ecoli_00482,tcs__del_kdpE_115-kcl__2,Two Component Systems,tcs,del_kdpE_115-kcl,2,Katherine Decker,Julia Kleinmanns,6/27/19,Escherichia coli K-12 MG1655 del_kdpE,MG1655,TMA,glucose(4),NH4Cl(0.535),O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CR_HRS_KdpE_115-KCl_2_S22_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CR_HRS_KdpE_115-KCl_2_S22_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__KdpE_115KCl__2.bam,98.34,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_kdpE_115-kcl,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KCl(115mM),,,,,,,,,,,2
ecoli_00483,tcs__del_phoB_m9__1,Two Component Systems,tcs,del_phoB_m9,1,Katherine Decker,Julia Kleinmanns,9/23/19,Escherichia coli K-12 MG1655 del_phoB,MG1655,M9,glucose(4),NH4Cl(1),O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CS_CHX_PhoB_KO_M9_R1_S33_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CS_CHX_PhoB_KO_M9_R1_S33_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__PhoB_M9__1.bam,97.37,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_phoB_m9,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ecoli_00484,tcs__del_phoB_m9__2,Two Component Systems,tcs,del_phoB_m9,2,Katherine Decker,Julia Kleinmanns,9/23/19,Escherichia coli K-12 MG1655 del_phoB,MG1655,M9,glucose(4),NH4Cl(1),O2,,37.0,7.0,,Batch,,No,,,,s3://precise-db/raw_data/TCS/2CS_CHX_PhoB_KO_M9_R2_S34_R1_001.fastq.gz,s3://precise-db/raw_data/TCS/2CS_CHX_PhoB_KO_M9_R2_S34_R2_001.fastq.gz,/media/precise-db/processed_data/TCS__PhoB_M9__2.bam,97.49,,,0.0,,,,PAIRED,ILLUMINA,True,1.0,True,True,tcs:del_phoB_m9,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
